repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
F5Networks/k8s-bigip-ctlr,b8c9ee559ccb7d0126c4c39662dc500b99de6bcb,9aa4de7d76782096c1670fb14053d7bbdf319e05,(HEAD detached at b8c9ee5)
master,1605506103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,66,0,47,0,66,47,
F5Networks/k8s-bigip-ctlr,9aa4de7d76782096c1670fb14053d7bbdf319e05,5eba0cab695cedd87e139a7717766bc55ae1f6a0,(HEAD detached at 9aa4de7)
master,1604654764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,29,0,6,0,35,7,
F5Networks/k8s-bigip-ctlr,5eba0cab695cedd87e139a7717766bc55ae1f6a0,a3efed509aa3ecdb31482b884880187fb28f8071,(HEAD detached at 5eba0ca)
master,1604572459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,760,0,19,0,926,20,
F5Networks/k8s-bigip-ctlr,a3efed509aa3ecdb31482b884880187fb28f8071,fa5a05bce7bd6c71df4e05655e3dd40a43a1f333,(HEAD detached at a3efed5),1604464454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,
F5Networks/k8s-bigip-ctlr,fa5a05bce7bd6c71df4e05655e3dd40a43a1f333,9ddbc40bf2de43dfe79e01f878734785ec557c5a,(HEAD detached at fa5a05b),1603454736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,16,
F5Networks/k8s-bigip-ctlr,9ddbc40bf2de43dfe79e01f878734785ec557c5a,d1232ad7aa047ad6c6f64f74a30a1c4d06da8c0a,(HEAD detached at 9ddbc40),1603425172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,d1232ad7aa047ad6c6f64f74a30a1c4d06da8c0a,f219e8ecf88fe69b4d56f08b7f9d11a4adf7c488,(HEAD detached at d1232ad),1603276713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,75,
F5Networks/k8s-bigip-ctlr,f219e8ecf88fe69b4d56f08b7f9d11a4adf7c488,f46b7b51aabe2ad2404497f65fcc330ba3f29e01,(HEAD detached at f219e8e),1603275276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,
F5Networks/k8s-bigip-ctlr,f46b7b51aabe2ad2404497f65fcc330ba3f29e01,5e17a51866b36e207597aca8ea66deaeb6c8ee77,(HEAD detached at f46b7b5),1603194267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
F5Networks/k8s-bigip-ctlr,5e17a51866b36e207597aca8ea66deaeb6c8ee77,dea90d2d67d3e19527578cb85e2ba8b94f853e60,(HEAD detached at 5e17a51),1603172844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,dea90d2d67d3e19527578cb85e2ba8b94f853e60,fdaacca8cb8d95c0b200ebeafac2441e7a63eac7,(HEAD detached at dea90d2),1603125014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,fdaacca8cb8d95c0b200ebeafac2441e7a63eac7,b8e87b3cdcbf226505ee16b65d3a0e91bff7bfd7,(HEAD detached at fdaacca),1602848668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
F5Networks/k8s-bigip-ctlr,b8e87b3cdcbf226505ee16b65d3a0e91bff7bfd7,d8087f32cf2e7507d95aca1d241654b3873c0753,(HEAD detached at b8e87b3),1602847252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
F5Networks/k8s-bigip-ctlr,d8087f32cf2e7507d95aca1d241654b3873c0753,fd5a95952fc377c75ab93ccf9762f9ee078f6fd4,(HEAD detached at d8087f3),1602845554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,fd5a95952fc377c75ab93ccf9762f9ee078f6fd4,d872fb838af12596afbba7b3145b4aae7d6cf206,(HEAD detached at fd5a959),1602841131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,
F5Networks/k8s-bigip-ctlr,d872fb838af12596afbba7b3145b4aae7d6cf206,ccddf2528232e342f6647d9be18168ff56e23be2,(HEAD detached at d872fb8),1602758112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,
F5Networks/k8s-bigip-ctlr,ccddf2528232e342f6647d9be18168ff56e23be2,2039bd52113cc22be6e04b0e4f7304c480cd0d4d,(HEAD detached at ccddf25),1602755911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,2039bd52113cc22be6e04b0e4f7304c480cd0d4d,8eae1b895fb059d2d48de30d4e53114dd7a36866,(HEAD detached at 2039bd5),1602751150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
F5Networks/k8s-bigip-ctlr,8eae1b895fb059d2d48de30d4e53114dd7a36866,011673cd7f7f833e8792167a60a8a927b1a22650,(HEAD detached at 8eae1b8),1602745581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,194,0,28,0,194,28,
F5Networks/k8s-bigip-ctlr,011673cd7f7f833e8792167a60a8a927b1a22650,5d8ebda445b55b8f1f0076654fee74cd13747f0a,(HEAD detached at 011673c),1602606232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,4,2,29082,28095,
F5Networks/k8s-bigip-ctlr,5d8ebda445b55b8f1f0076654fee74cd13747f0a,f02734ee159eef40a4515fe58b4e688df47d8fdd,(HEAD detached at 5d8ebda),1602499754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
F5Networks/k8s-bigip-ctlr,f02734ee159eef40a4515fe58b4e688df47d8fdd,ce662096c5e51a465dae90d432039e15f80a35f2,(HEAD detached at f02734e),1602493094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,
F5Networks/k8s-bigip-ctlr,ce662096c5e51a465dae90d432039e15f80a35f2,e47943ecdcc7cb3e240eb411c3e2f79d27bd3a6d,(HEAD detached at ce66209),1602492022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,
F5Networks/k8s-bigip-ctlr,e47943ecdcc7cb3e240eb411c3e2f79d27bd3a6d,2c0f8c580fbe5618e85a423c4e19a143b4faf388,(HEAD detached at e47943e),1602489221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,55,0,9,0,55,9,
F5Networks/k8s-bigip-ctlr,2c0f8c580fbe5618e85a423c4e19a143b4faf388,afba655dff5855ff27af2f211a08f9c321e8f20b,(HEAD detached at 2c0f8c5),1602481828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,46,0,5,0,79,14,
F5Networks/k8s-bigip-ctlr,afba655dff5855ff27af2f211a08f9c321e8f20b,c0dfdad664ef0dcb933db1a57378ba25c46e00f4,(HEAD detached at afba655),1602314290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,44,0,13,0,44,13,
F5Networks/k8s-bigip-ctlr,c0dfdad664ef0dcb933db1a57378ba25c46e00f4,96a3a043d8b9907eb90bd8242c189ae6999939c9,(HEAD detached at c0dfdad),1601961482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,9,1,
F5Networks/k8s-bigip-ctlr,96a3a043d8b9907eb90bd8242c189ae6999939c9,45b836ba97a9cc350610bb6f843b79be6bf78df4,(HEAD detached at 96a3a04),1601897230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,1006,0,22,0,1007,23,
F5Networks/k8s-bigip-ctlr,45b836ba97a9cc350610bb6f843b79be6bf78df4,c4f0178c4c92a0be265c24185215aaeee16bbe91,(HEAD detached at 45b836b),1601600571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,40,
F5Networks/k8s-bigip-ctlr,c4f0178c4c92a0be265c24185215aaeee16bbe91,66dfd7c9f1eb9c240834395a4614a025738f9a8d,(HEAD detached at c4f0178),1601586946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,
F5Networks/k8s-bigip-ctlr,66dfd7c9f1eb9c240834395a4614a025738f9a8d,c71d95cf75220985d4c4acfca67a09fb24b0bf50,(HEAD detached at 66dfd7c),1601586910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,
F5Networks/k8s-bigip-ctlr,c71d95cf75220985d4c4acfca67a09fb24b0bf50,a22fd257eccc4629ac1da53f01e481d2eabc7c7e,(HEAD detached at c71d95c),1601586874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,
F5Networks/k8s-bigip-ctlr,a22fd257eccc4629ac1da53f01e481d2eabc7c7e,ab949d8abdada1304775bf496ebe7926a0ff3ac3,(HEAD detached at a22fd25),1601586831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,
F5Networks/k8s-bigip-ctlr,ab949d8abdada1304775bf496ebe7926a0ff3ac3,ea4ac419f90050c7680bbc24b6fbba972bd5ca45,(HEAD detached at ab949d8),1601586736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,
F5Networks/k8s-bigip-ctlr,ea4ac419f90050c7680bbc24b6fbba972bd5ca45,46fcc4e4bfbb8ddbc053d96fb7a5a1c573721d4f,(HEAD detached at ea4ac41),1601586695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,
F5Networks/k8s-bigip-ctlr,46fcc4e4bfbb8ddbc053d96fb7a5a1c573721d4f,5c679726fd75a1079ce4c11d8a92586ab61e05cd,(HEAD detached at 46fcc4e),1600952233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,1014,0,54,0,1063,54,
F5Networks/k8s-bigip-ctlr,5c679726fd75a1079ce4c11d8a92586ab61e05cd,1ca36243f624b48de74dd2740d763a02dd7e13d5,(HEAD detached at 5c67972),1600839428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0,4,4,
F5Networks/k8s-bigip-ctlr,1ca36243f624b48de74dd2740d763a02dd7e13d5,1072eac3418789b6315061cb121ab9f8e8d3d346,(HEAD detached at 1ca3624),1600834818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,69,3,
F5Networks/k8s-bigip-ctlr,1072eac3418789b6315061cb121ab9f8e8d3d346,1faddd9a65cd0981109d346ba887c57f542dea3b,(HEAD detached at 1072eac),1600768642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,73,0,2,0,73,2,
F5Networks/k8s-bigip-ctlr,1faddd9a65cd0981109d346ba887c57f542dea3b,d3cca3eef42eed578c3bd925c8e6ffa89e8ee3f7,(HEAD detached at 1faddd9),1600682159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,19,4,
F5Networks/k8s-bigip-ctlr,d3cca3eef42eed578c3bd925c8e6ffa89e8ee3f7,283c0a9b143e7ae0ce49dc0cae644d65ee8c25bb,(HEAD detached at d3cca3e),1600411491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,283c0a9b143e7ae0ce49dc0cae644d65ee8c25bb,43abc77f418cd5bd434c7fb95a6cf0f639829e99,(HEAD detached at 283c0a9),1600407009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,4,0,83,23,
F5Networks/k8s-bigip-ctlr,6e6756fdd8e0762518aebc0fb17105b8b9ba1bda,43abc77f418cd5bd434c7fb95a6cf0f639829e99,(HEAD detached at 6e6756f),1600256678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,
F5Networks/k8s-bigip-ctlr,43abc77f418cd5bd434c7fb95a6cf0f639829e99,26cc7a0d561fb7451b44c2f4a445db59a1f5a80d,(HEAD detached at 43abc77),1600248588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,16,0,18,16,
F5Networks/k8s-bigip-ctlr,26cc7a0d561fb7451b44c2f4a445db59a1f5a80d,053b224a3f111527c0fd544f5ac62204e31e6bd3,(HEAD detached at 26cc7a0),1600079495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,25,0,5,0,63,5,
F5Networks/k8s-bigip-ctlr,053b224a3f111527c0fd544f5ac62204e31e6bd3,23a4d1dee7fd01dad2f32568bf3dfece3c45bbac,(HEAD detached at 053b224),1599583911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,203,0,14,0,358,15,
F5Networks/k8s-bigip-ctlr,23a4d1dee7fd01dad2f32568bf3dfece3c45bbac,5bb893831762c554195c469dd28b6c34e334aa53,(HEAD detached at 23a4d1d),1599544023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,10,0,79,10,
F5Networks/k8s-bigip-ctlr,5bb893831762c554195c469dd28b6c34e334aa53,dd834f471409b0849651dc055eb8c10adfae82ba,(HEAD detached at 5bb8938),1599470721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,0,13,0,80,13,
F5Networks/k8s-bigip-ctlr,dd834f471409b0849651dc055eb8c10adfae82ba,23d6bacabefd02509217780214630e6bd3a9a732,(HEAD detached at dd834f4),1599232139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,84,
F5Networks/k8s-bigip-ctlr,23d6bacabefd02509217780214630e6bd3a9a732,6509cb5fe660d13aefd2cdc8e503f952be3e6fa9,(HEAD detached at 23d6bac),1599121360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,8,0,17,8,
F5Networks/k8s-bigip-ctlr,6509cb5fe660d13aefd2cdc8e503f952be3e6fa9,96b0392f12be286640d88a4077dbe28b537434fa,(HEAD detached at 6509cb5),1598948562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,3,0,23,3,
F5Networks/k8s-bigip-ctlr,96b0392f12be286640d88a4077dbe28b537434fa,9fbf31f534b48ec4ea03e76f997f4d580f78e633,(HEAD detached at 96b0392),1598870457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,1,0,19,1,
F5Networks/k8s-bigip-ctlr,9fbf31f534b48ec4ea03e76f997f4d580f78e633,6521df072797eb81870f7a69498face4a217a1fd,(HEAD detached at 9fbf31f),1598612666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,9781f4960cec1d349736c1097f1c9daac8bf76fc,f76af0a9cedccd670bb68945f130baa6ad30b8cc,(HEAD detached at 9781f49),1598451803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,356,35,117,28,29496,28616,
F5Networks/k8s-bigip-ctlr,6521df072797eb81870f7a69498face4a217a1fd,a5cabd83f39b5215696f002e8efd888ab5d26122,(HEAD detached at 6521df0),1598440346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,
F5Networks/k8s-bigip-ctlr,a5cabd83f39b5215696f002e8efd888ab5d26122,2356213544b791dd82844820352bea9f4da0964a,(HEAD detached at a5cabd8),1598424484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
F5Networks/k8s-bigip-ctlr,2356213544b791dd82844820352bea9f4da0964a,36a9470b968ba7026d441bf44c7cea33a028febd,(HEAD detached at 2356213),1598421519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
F5Networks/k8s-bigip-ctlr,36a9470b968ba7026d441bf44c7cea33a028febd,7cf938745b6237c23714608ff4e35e599f2928c6,(HEAD detached at 36a9470),1598367015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,44,
F5Networks/k8s-bigip-ctlr,7cf938745b6237c23714608ff4e35e599f2928c6,66e46a6259c6c412610c25e7005a73c196ac146f,(HEAD detached at 7cf9387),1598336041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,303,
F5Networks/k8s-bigip-ctlr,66e46a6259c6c412610c25e7005a73c196ac146f,627b9c1a4ea8c83598f239bbb2bf54511c1ce3f7,(HEAD detached at 66e46a6),1598027254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,7,0,16,7,
F5Networks/k8s-bigip-ctlr,627b9c1a4ea8c83598f239bbb2bf54511c1ce3f7,2625d8bea33afc0e293867f097a1e74f2a238d6a,(HEAD detached at 627b9c1),1598022106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,4,0,23,4,
F5Networks/k8s-bigip-ctlr,2625d8bea33afc0e293867f097a1e74f2a238d6a,b16503d72cbce35e1acb4ae8697cc0a3518cad7d,(HEAD detached at 2625d8b),1598020437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,2,4,2,7,6,
F5Networks/k8s-bigip-ctlr,b16503d72cbce35e1acb4ae8697cc0a3518cad7d,85fdd670687529eb9ad55b803956c9444b1639ef,(HEAD detached at b16503d),1598010080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,6,0,16,6,
F5Networks/k8s-bigip-ctlr,85fdd670687529eb9ad55b803956c9444b1639ef,22f0f0453322e87e87a27a93f81bcd8024bf5a01,(HEAD detached at 85fdd67),1598002088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,4,0,15,4,
F5Networks/k8s-bigip-ctlr,22f0f0453322e87e87a27a93f81bcd8024bf5a01,728df06a9002e8a332134df57dd44ece8d8d1ae9,(HEAD detached at 22f0f04),1597999479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
F5Networks/k8s-bigip-ctlr,728df06a9002e8a332134df57dd44ece8d8d1ae9,0d5353e52d32534d6ff755831e1a20492e5feb9e,(HEAD detached at 728df06),1597996334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,2,3,
F5Networks/k8s-bigip-ctlr,0d5353e52d32534d6ff755831e1a20492e5feb9e,c8aa6adfdee73b08a6480c3c8e3bd3808009cd03,(HEAD detached at 0d5353e),1597850258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,20,
F5Networks/k8s-bigip-ctlr,c8aa6adfdee73b08a6480c3c8e3bd3808009cd03,6f4a2681b93324b9624cd736650148edd6f21e3f,(HEAD detached at c8aa6ad),1597767174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,7,0,7,7,
F5Networks/k8s-bigip-ctlr,6f4a2681b93324b9624cd736650148edd6f21e3f,05f25c82c0a982b1d5bc5b5c32d4f002937387f0,(HEAD detached at 6f4a268),1597732089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,0,0,42,21,42,19,63,61,
F5Networks/k8s-bigip-ctlr,05f25c82c0a982b1d5bc5b5c32d4f002937387f0,6b55a285bfa097dbcaceaca2116a30c9ac84dd5f,(HEAD detached at 05f25c8),1597336154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
F5Networks/k8s-bigip-ctlr,6b55a285bfa097dbcaceaca2116a30c9ac84dd5f,1f6bc340e1e64eb8ac4087263a66240c3c4b35cc,(HEAD detached at 6b55a28),1597317324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,5,2,6,7,
F5Networks/k8s-bigip-ctlr,1f6bc340e1e64eb8ac4087263a66240c3c4b35cc,3303e210bb0d2872b40bd38ca1494863071f5aec,(HEAD detached at 1f6bc34),1597301070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,3,0,21,3,
F5Networks/k8s-bigip-ctlr,3303e210bb0d2872b40bd38ca1494863071f5aec,5bf53b5436c97a792201200def9d5e34db87b771,(HEAD detached at 3303e21),1597299994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
F5Networks/k8s-bigip-ctlr,5bf53b5436c97a792201200def9d5e34db87b771,3dd15715cd66548119f3107a8ab5d974db0d98cb,(HEAD detached at 5bf53b5),1597294014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,9,6,7,20,13,
F5Networks/k8s-bigip-ctlr,3dd15715cd66548119f3107a8ab5d974db0d98cb,6634dff190f00598d1c58c7125d6b939727a92d6,(HEAD detached at 3dd1571),1597145336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,2,0,15,2,
F5Networks/k8s-bigip-ctlr,6634dff190f00598d1c58c7125d6b939727a92d6,5d86b66d4497da108895202a3558527126436194,(HEAD detached at 6634dff),1597141666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,1,0,28,1,
F5Networks/k8s-bigip-ctlr,5d86b66d4497da108895202a3558527126436194,567298e20b4fb584ad5e95c494fe57c4d4323fdb,(HEAD detached at 5d86b66),1597051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,0,0,0,40,0,
F5Networks/k8s-bigip-ctlr,567298e20b4fb584ad5e95c494fe57c4d4323fdb,68abada58ebd45b33a155485c53f61cd58789de2,(HEAD detached at 567298e),1597041398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,89,0,20,0,190,52,
F5Networks/k8s-bigip-ctlr,68abada58ebd45b33a155485c53f61cd58789de2,b76049ee658d63087e8ca2fd3e7307c82fb0c194,(HEAD detached at 68abada),1596964495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,20,3,9,2,28112,28070,
F5Networks/k8s-bigip-ctlr,b76049ee658d63087e8ca2fd3e7307c82fb0c194,32e000e668f2c7a62e0169294601c0f4fcdaad5b,(HEAD detached at b76049e),1596780426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,3,3,
F5Networks/k8s-bigip-ctlr,32e000e668f2c7a62e0169294601c0f4fcdaad5b,caa4a8242891f71b394c0214f5482fc0f3e6ca63,(HEAD detached at 32e000e),1596649579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
F5Networks/k8s-bigip-ctlr,caa4a8242891f71b394c0214f5482fc0f3e6ca63,6f49249f6df341e634694d7b6a436764f1c4a028,(HEAD detached at caa4a82),1596610674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,
F5Networks/k8s-bigip-ctlr,6f49249f6df341e634694d7b6a436764f1c4a028,3aa8376f5b09759861878c6a2f78be41690196eb,(HEAD detached at 6f49249),1596536962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,
F5Networks/k8s-bigip-ctlr,3aa8376f5b09759861878c6a2f78be41690196eb,1f9fe5fbf2f670b335113546c25ab73dd4035bc3,(HEAD detached at 3aa8376),1596526451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,
F5Networks/k8s-bigip-ctlr,1f9fe5fbf2f670b335113546c25ab73dd4035bc3,30a94e5196847576cce4f1a2fd1a3447c23e0aa6,(HEAD detached at 1f9fe5f),1596116314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
F5Networks/k8s-bigip-ctlr,30a94e5196847576cce4f1a2fd1a3447c23e0aa6,b08867031fc2a309fbaeaf03a5fad8ab84c47c7e,(HEAD detached at 30a94e5),1596020074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,
F5Networks/k8s-bigip-ctlr,f76af0a9cedccd670bb68945f130baa6ad30b8cc,b08867031fc2a309fbaeaf03a5fad8ab84c47c7e,(HEAD detached at f76af0a),1595933534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
